date,value
2020-08-07 23:00:08.168576,196.10
2020-08-08 23:01:19.176265,196.91
2020-08-09 23:02:26.771333,196.91
2020-08-10 23:03:26.751588,196.91
2020-08-11 23:04:40.706438,196.91
2020-08-12 23:00:42.257924,197.76
2020-08-13 23:01:59.507624,200.55
2020-08-14 23:03:12.581143,199.56
2020-08-16 23:04:55.939085,198.38
2020-08-18 23:01:46.571231,199.49
2020-08-20 23:03:42.648619,198.32
2020-08-21 23:04:53.168427,197.60
2020-08-23 23:01:37.452572,198.68
2020-08-24 23:02:45.670697,198.68
2020-08-25 23:03:51.262619,200.95
2020-08-26 23:04:57.910060,200.57
2020-08-27 23:01:01.021939,201.09
2020-08-28 23:02:20.898433,200.68
2020-08-29 23:03:33.526275,199.73
2020-08-30 23:04:43.993086,199.73
2020-08-31 23:00:50.736735,199.73
2020-09-01 23:02:04.504125,199.73
2020-09-03 23:03:56.838372,201.84
2020-09-04 23:00:02.999602,197.77
2020-09-07 23:02:39.911080,196.57
2020-09-08 23:03:40.564362,198.27
2020-09-09 23:04:49.835192,196.98
2020-09-10 23:00:53.509103,199.86
2020-09-11 23:02:07.134735,199.81
2020-09-12 23:03:19.062426,201.26
2020-09-13 23:04:27.222892,201.26
2020-09-14 23:00:32.124285,201.26
2020-09-15 23:01:39.568514,201.76
2020-09-16 23:02:46.726914,203.40
2020-09-18 23:04:34.464480,200.68
2020-09-20 23:01:31.046150,199.33
