date,value
2015-04-15 00:00:00.000000,168.2167
2015-04-16 00:00:00.000000,167.4061
2015-04-17 00:00:00.000000,165.8671
2015-04-20 00:00:00.000000,167.0246
2015-04-21 00:00:00.000000,167.4081
2015-04-22 00:00:00.000000,166.6154
2015-04-23 00:00:00.000000,167.3919
2015-04-24 00:00:00.000000,167.7994
2015-04-27 00:00:00.000000,168.5414
2015-04-28 00:00:00.000000,166.9090
2015-04-29 00:00:00.000000,165.0018
2015-04-30 00:00:00.000000,165.4139
2015-05-01 00:00:00.000000,165.8841
2015-05-05 00:00:00.000000,164.7311
2015-05-06 00:00:00.000000,164.7971
2015-05-07 00:00:00.000000,164.0555
2015-05-08 00:00:00.000000,167.9455
2015-05-11 00:00:00.000000,167.5457
2015-05-12 00:00:00.000000,165.3848
2015-05-13 00:00:00.000000,165.9708
2015-05-14 00:00:00.000000,166.7846
2015-05-15 00:00:00.000000,166.6870
2015-05-18 00:00:00.000000,166.8821
2015-05-19 00:00:00.000000,167.6384
2015-05-20 00:00:00.000000,167.8254
2015-05-21 00:00:00.000000,168.1032
2015-05-22 00:00:00.000000,168.5366
2015-05-26 00:00:00.000000,166.7842
2015-05-27 00:00:00.000000,168.6324
2015-05-28 00:00:00.000000,168.8675
2015-05-29 00:00:00.000000,167.6510
2015-06-01 00:00:00.000000,167.1785
2015-06-02 00:00:00.000000,166.6913
2015-06-03 00:00:00.000000,167.1936
2015-06-04 00:00:00.000000,165.2631
2015-06-05 00:00:00.000000,163.9645
2015-06-08 00:00:00.000000,163.5911
2015-06-09 00:00:00.000000,162.8064
2015-06-10 00:00:00.000000,164.5720
2015-06-11 00:00:00.000000,165.1757
2015-06-12 00:00:00.000000,163.7432
2015-06-15 00:00:00.000000,161.9197
2015-06-16 00:00:00.000000,161.9163
2015-06-17 00:00:00.000000,161.3254
2015-06-18 00:00:00.000000,161.8293
2015-06-19 00:00:00.000000,161.9002
2015-06-22 00:00:00.000000,164.4688
2015-06-23 00:00:00.000000,164.7915
2015-06-24 00:00:00.000000,164.8802
2015-06-25 00:00:00.000000,164.2258
2015-06-26 00:00:00.000000,162.9915
2015-06-29 00:00:00.000000,159.9079
2015-06-30 00:00:00.000000,157.9788
2015-07-01 00:00:00.000000,159.9733
2015-07-02 00:00:00.000000,160.4161
2015-07-03 00:00:00.000000,159.4370
2015-07-06 00:00:00.000000,158.1734
2015-07-07 00:00:00.000000,155.7752
2015-07-08 00:00:00.000000,156.7367
2015-07-09 00:00:00.000000,158.8194
2015-07-10 00:00:00.000000,160.9199
2015-07-13 00:00:00.000000,162.5266
2015-07-14 00:00:00.000000,162.7341
2015-07-15 00:00:00.000000,162.7399
2015-07-16 00:00:00.000000,163.7922
2015-07-17 00:00:00.000000,163.3737
2015-07-20 00:00:00.000000,163.6745
2015-07-21 00:00:00.000000,163.2529
2015-07-22 00:00:00.000000,161.1059
2015-07-23 00:00:00.000000,160.8737
2015-07-24 00:00:00.000000,159.2112
2015-07-27 00:00:00.000000,157.3765
2015-07-28 00:00:00.000000,158.5158
2015-07-29 00:00:00.000000,160.2156
2015-07-30 00:00:00.000000,160.9702
2015-07-31 00:00:00.000000,161.7549
2015-08-03 00:00:00.000000,161.5898
2015-08-04 00:00:00.000000,161.6610
2015-08-05 00:00:00.000000,163.0165
2015-08-06 00:00:00.000000,163.0780
2015-08-07 00:00:00.000000,162.3832
2015-08-10 00:00:00.000000,162.8965
2015-08-11 00:00:00.000000,161.3496
2015-08-12 00:00:00.000000,159.1432
2015-08-13 00:00:00.000000,160.0660
2015-08-14 00:00:00.000000,159.7639
2015-08-17 00:00:00.000000,159.7383
2015-08-18 00:00:00.000000,159.2812
2015-08-19 00:00:00.000000,156.5119
2015-08-20 00:00:00.000000,155.6602
2015-08-21 00:00:00.000000,151.5223
2015-08-24 00:00:00.000000,144.6591
2015-08-25 00:00:00.000000,149.1323
2015-08-26 00:00:00.000000,146.9449
2015-08-27 00:00:00.000000,151.7174
2015-08-28 00:00:00.000000,153.1262
2015-09-01 00:00:00.000000,148.9825
2015-09-02 00:00:00.000000,149.5475
2015-09-03 00:00:00.000000,152.0974
2015-09-04 00:00:00.000000,148.6800
2015-09-07 00:00:00.000000,149.3410
2015-09-08 00:00:00.000000,151.0048
2015-09-09 00:00:00.000000,152.8790
2015-09-10 00:00:00.000000,151.3424
2015-09-11 00:00:00.000000,150.5311
2015-09-14 00:00:00.000000,149.8012
2015-09-15 00:00:00.000000,150.8928
2015-09-16 00:00:00.000000,152.8359
2015-09-17 00:00:00.000000,152.0051
2015-09-18 00:00:00.000000,150.2170
2015-09-21 00:00:00.000000,150.1992
2015-09-22 00:00:00.000000,146.2134
2015-09-23 00:00:00.000000,148.3105
2015-09-24 00:00:00.000000,146.6862
2015-09-25 00:00:00.000000,150.0413
2015-09-28 00:00:00.000000,146.7897
2015-09-29 00:00:00.000000,145.5371
2015-09-30 00:00:00.000000,148.9056
2015-10-01 00:00:00.000000,149.3230
2015-10-02 00:00:00.000000,150.5083
2015-10-05 00:00:00.000000,154.3541
2015-10-06 00:00:00.000000,154.9453
2015-10-07 00:00:00.000000,154.9998
2015-10-08 00:00:00.000000,155.7807
2015-10-09 00:00:00.000000,156.7443
2015-10-12 00:00:00.000000,155.7107
2015-10-13 00:00:00.000000,154.9882
2015-10-14 00:00:00.000000,153.4166
2015-10-15 00:00:00.000000,155.0017
2015-10-16 00:00:00.000000,155.6682
2015-10-19 00:00:00.000000,155.1880
2015-10-20 00:00:00.000000,155.1461
2015-10-21 00:00:00.000000,155.2816
2015-10-22 00:00:00.000000,156.0409
2015-10-23 00:00:00.000000,157.7050
2015-10-26 00:00:00.000000,157.0845
2015-10-27 00:00:00.000000,155.8320
2015-10-28 00:00:00.000000,157.4181
2015-10-29 00:00:00.000000,156.5683
2015-10-30 00:00:00.000000,155.8860
2015-11-02 00:00:00.000000,155.9964
2015-11-03 00:00:00.000000,156.4653
2015-11-04 00:00:00.000000,157.0333
2015-11-05 00:00:00.000000,156.0899
2015-11-06 00:00:00.000000,155.9493
2015-11-09 00:00:00.000000,154.7066
2015-11-10 00:00:00.000000,154.1783
2015-11-11 00:00:00.000000,154.6932
2015-11-12 00:00:00.000000,152.2122
2015-11-13 00:00:00.000000,150.8506
2015-11-16 00:00:00.000000,151.4957
2015-11-17 00:00:00.000000,154.2967
2015-11-18 00:00:00.000000,154.5068
2015-11-19 00:00:00.000000,155.7476
2015-11-20 00:00:00.000000,155.9285
2015-11-23 00:00:00.000000,155.1966
2015-11-24 00:00:00.000000,154.3960
2015-11-25 00:00:00.000000,155.8413
2015-11-26 00:00:00.000000,157.1724
2015-11-27 00:00:00.000000,156.8861
2015-11-30 00:00:00.000000,156.7644
2015-12-01 00:00:00.000000,157.7146
2015-12-02 00:00:00.000000,158.2835
2015-12-03 00:00:00.000000,155.1933
2015-12-04 00:00:00.000000,154.4090
2015-12-07 00:00:00.000000,154.1043
2015-12-08 00:00:00.000000,152.0928
2015-12-09 00:00:00.000000,151.8472
2015-12-10 00:00:00.000000,151.0085
2015-12-11 00:00:00.000000,147.9939
2015-12-14 00:00:00.000000,146.2572
2015-12-15 00:00:00.000000,149.4637
2015-12-16 00:00:00.000000,150.4573
2015-12-17 00:00:00.000000,151.4784
2015-12-18 00:00:00.000000,150.4024
2015-12-21 00:00:00.000000,150.0148
2015-12-22 00:00:00.000000,151.1223
2015-12-23 00:00:00.000000,154.5936
2015-12-24 00:00:00.000000,154.9557
2015-12-29 00:00:00.000000,156.3840
2015-12-30 00:00:00.000000,155.5067
2015-12-31 00:00:00.000000,154.7650
2016-01-04 00:00:00.000000,151.2966
2016-01-05 00:00:00.000000,152.2896
2016-01-06 00:00:00.000000,150.7809
2016-01-07 00:00:00.000000,147.9854
2016-01-08 00:00:00.000000,147.0594
2016-01-11 00:00:00.000000,146.1202
2016-01-12 00:00:00.000000,147.2943
2016-01-13 00:00:00.000000,147.9473
2016-01-14 00:00:00.000000,146.6139
2016-01-15 00:00:00.000000,143.8993
2016-01-18 00:00:00.000000,143.0742
2016-01-19 00:00:00.000000,145.2163
2016-01-20 00:00:00.000000,140.3558
2016-01-21 00:00:00.000000,142.6991
2016-01-22 00:00:00.000000,145.7282
2016-01-25 00:00:00.000000,145.3226
2016-01-26 00:00:00.000000,146.0359
2016-01-27 00:00:00.000000,147.7524
2016-01-28 00:00:00.000000,146.4964
2016-01-29 00:00:00.000000,149.9782
2016-02-01 00:00:00.000000,149.5132
2016-02-02 00:00:00.000000,146.4552
2016-02-03 00:00:00.000000,144.2704
2016-02-04 00:00:00.000000,145.7379
2016-02-05 00:00:00.000000,144.5943
2016-02-08 00:00:00.000000,140.6191
2016-02-09 00:00:00.000000,139.1243
2016-02-10 00:00:00.000000,140.2571
2016-02-11 00:00:00.000000,137.1218
2016-02-12 00:00:00.000000,140.8768
2016-02-15 00:00:00.000000,143.6913
2016-02-16 00:00:00.000000,144.4036
2016-02-17 00:00:00.000000,148.4709
2016-02-18 00:00:00.000000,147.7908
2016-02-19 00:00:00.000000,147.3270
2016-02-22 00:00:00.000000,149.3262
2016-02-23 00:00:00.000000,147.7215
2016-02-24 00:00:00.000000,145.6402
2016-02-25 00:00:00.000000,149.1231
2016-02-26 00:00:00.000000,151.0800
2016-02-29 00:00:00.000000,151.1668
2016-03-01 00:00:00.000000,152.5893
2016-03-02 00:00:00.000000,152.4123
2016-03-03 00:00:00.000000,152.3928
2016-03-04 00:00:00.000000,154.0916
2016-03-07 00:00:00.000000,153.6038
2016-03-08 00:00:00.000000,152.1566
2016-03-09 00:00:00.000000,152.4836
2016-03-10 00:00:00.000000,150.0763
2016-03-11 00:00:00.000000,152.4884
2016-03-14 00:00:00.000000,153.3337
2016-03-15 00:00:00.000000,152.5522
2016-03-16 00:00:00.000000,153.4646
2016-03-17 00:00:00.000000,154.2991
2016-03-18 00:00:00.000000,154.1867
2016-03-21 00:00:00.000000,153.9985
2016-03-22 00:00:00.000000,154.2414
2016-03-23 00:00:00.000000,154.3085
2016-03-24 00:00:00.000000,152.2263
2016-03-29 00:00:00.000000,152.3457
2016-03-30 00:00:00.000000,154.6428
2016-03-31 00:00:00.000000,154.0709
2016-04-01 00:00:00.000000,153.3541
2016-04-04 00:00:00.000000,153.7175
2016-04-05 00:00:00.000000,152.0482
2016-04-06 00:00:00.000000,153.7056
2016-04-07 00:00:00.000000,153.1706
2016-04-08 00:00:00.000000,154.7329
2016-04-11 00:00:00.000000,154.5757
2016-04-12 00:00:00.000000,155.4591
2016-04-13 00:00:00.000000,158.2985
2016-04-14 00:00:00.000000,158.3526
2016-04-15 00:00:00.000000,157.7837
2016-04-18 00:00:00.000000,157.9313
2016-04-19 00:00:00.000000,159.2288
2016-04-20 00:00:00.000000,159.2927
2016-04-21 00:00:00.000000,158.7679
2016-04-22 00:00:00.000000,157.1642
2016-04-25 00:00:00.000000,156.2960
2016-04-26 00:00:00.000000,156.7263
2016-04-27 00:00:00.000000,157.6589
2016-04-28 00:00:00.000000,157.8384
2016-04-29 00:00:00.000000,155.7998
2016-05-03 00:00:00.000000,154.5349
2016-05-04 00:00:00.000000,152.9271
2016-05-05 00:00:00.000000,153.1789
2016-05-06 00:00:00.000000,153.3229
2016-05-09 00:00:00.000000,153.1681
2016-05-10 00:00:00.000000,154.0682
