date,value
2015-04-09 23:59:59.000000,141.4976
2015-04-10 23:59:59.000000,141.5515
2015-04-13 23:59:59.000000,141.6277
2015-04-14 23:59:59.000000,141.8584
2015-04-15 23:59:59.000000,141.9309
2015-04-16 23:59:59.000000,141.8465
2015-04-17 23:59:59.000000,141.9163
2015-04-20 23:59:59.000000,141.8340
2015-04-21 23:59:59.000000,141.7103
2015-04-22 23:59:59.000000,141.3630
2015-04-23 23:59:59.000000,141.4363
2015-04-24 23:59:59.000000,141.6142
2015-04-27 23:59:59.000000,141.5692
2015-04-28 23:59:59.000000,141.3469
2015-04-29 23:59:59.000000,140.8033
2015-04-30 23:59:59.000000,140.6426
2015-05-01 23:59:59.000000,140.3677
2015-05-04 23:59:59.000000,140.2644
2015-05-05 23:59:59.000000,139.6376
2015-05-06 23:59:59.000000,139.2048
2015-05-07 23:59:59.000000,139.3652
2015-05-08 23:59:59.000000,139.8030
2015-05-11 23:59:59.000000,139.3416
2015-05-12 23:59:59.000000,138.9975
2015-05-13 23:59:59.000000,138.9100
2015-05-14 23:59:59.000000,139.0182
2015-05-15 23:59:59.000000,139.5985
2015-05-18 23:59:59.000000,139.3263
2015-05-19 23:59:59.000000,139.2134
2015-05-20 23:59:59.000000,139.2103
2015-05-21 23:59:59.000000,139.3754
2015-05-22 23:59:59.000000,139.3637
2015-05-25 23:59:59.000000,139.4028
2015-05-26 23:59:59.000000,139.6483
2015-05-27 23:59:59.000000,139.7331
2015-05-28 23:59:59.000000,139.7571
2015-05-29 23:59:59.000000,139.9326
2015-06-01 23:59:59.000000,139.6592
2015-06-02 23:59:59.000000,139.0265
2015-06-03 23:59:59.000000,138.2962
2015-06-04 23:59:59.000000,138.4817
2015-06-05 23:59:59.000000,138.0827
2015-06-08 23:59:59.000000,138.0334
2015-06-09 23:59:59.000000,137.7515
2015-06-10 23:59:59.000000,137.4563
2015-06-11 23:59:59.000000,137.9642
2015-06-12 23:59:59.000000,138.0469
2015-06-15 23:59:59.000000,137.9892
2015-06-16 23:59:59.000000,138.1588
2015-06-17 23:59:59.000000,138.1562
2015-06-18 23:59:59.000000,138.2302
2015-06-19 23:59:59.000000,138.5265
2015-06-22 23:59:59.000000,138.1041
2015-06-23 23:59:59.000000,137.9967
2015-06-24 23:59:59.000000,138.1152
2015-06-25 23:59:59.000000,137.9889
2015-06-26 23:59:59.000000,137.7219
2015-06-29 23:59:59.000000,138.2343
2015-06-30 23:59:59.000000,138.2478
2015-07-01 23:59:59.000000,137.9275
2015-07-02 23:59:59.000000,137.9082
2015-07-03 23:59:59.000000,138.2742
2015-07-06 23:59:59.000000,138.3836
2015-07-07 23:59:59.000000,138.8706
2015-07-08 23:59:59.000000,139.0470
2015-07-09 23:59:59.000000,138.6430
2015-07-10 23:59:59.000000,138.0939
2015-07-13 23:59:59.000000,138.0340
2015-07-14 23:59:59.000000,138.1868
2015-07-15 23:59:59.000000,138.4976
2015-07-16 23:59:59.000000,138.6087
2015-07-17 23:59:59.000000,138.7823
2015-07-20 23:59:59.000000,138.7855
2015-07-21 23:59:59.000000,138.8254
2015-07-22 23:59:59.000000,138.9951
2015-07-23 23:59:59.000000,139.1976
2015-07-24 23:59:59.000000,139.4150
2015-07-27 23:59:59.000000,139.5303
2015-07-28 23:59:59.000000,139.3927
2015-07-29 23:59:59.000000,139.2656
2015-07-30 23:59:59.000000,139.4442
2015-07-31 23:59:59.000000,139.7895
2015-08-03 23:59:59.000000,139.9295
